siteID,year,month,site,lat,lon,type,source,NEE_qc,GPP,NEE,RECO,Air_temperature,Soil_temperature,VPD,SWC,Precipation,SOC_0,SOC_10,SOC_30,LAI,BS,PV,NPV,CI,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
145,2004,9,CA-Gro,48.2167,-82.1556,MF,FLUXNET,0.591667,66.2241,-3.96561,62.6946,14.319,12.5,4.456,36.384,1.679,155,110,65,3.1,9.011212,77.07138,12.56069,0.6384833,120.26253,129.11371,113.63601,130.34334,109.02026,125.13722,109.470505,121.533455,126.1743,134.0013,118.20274,114.50415,137.42183,140.67575,139.8346,141.35931,122.76474,138.20941,122.22623,127.56123,119.15198,124.925514,128.2182,126.751884,122.36608,141.27126,126.19788,123.768295,120.920235,127.89395,152.28094,165.57613,112.708984,117.42058,156.44373,142.96252,111.19935,128.98418,115.97533,130.59332
145,2004,11,CA-Gro,48.2167,-82.1556,MF,FLUXNET,0.650694,17.79162,39.3135,57.2388,-1.775,1.071,1.039,50.501,2.344,155,110,65,0.6,5.7347913,49.28606,37.825935,0.68291664,54.171722,61.52207,26.978264,49.950737,41.826473,44.268787,43.320427,40.706963,34.88104,43.03383,48.64033,56.20846,38.03711,39.249413,34.841263,41.871082,53.17069,64.81409,47.186565,52.785873,47.162308,53.22234,64.606,65.22826,46.69766,50.58293,50.66059,50.167053,39.269485,42.48852,48.679073,50.725613,45.512466,45.415855,43.238995,48.558197,38.3029,41.705013,40.62564,51.346516
145,2005,4,CA-Gro,48.2167,-82.1556,MF,FLUXNET,0.98125,70.326,-8.43573,61.4274,3.413,1.534,3.406,53.89,1.582,155,110,65,1.0,10.520718,45.973473,39.85126,0.5887833,60.492268,69.732346,42.226437,62.405586,47.362644,50.36834,29.978529,42.63285,48.79141,62.045036,51.945324,53.176647,45.91445,54.899723,46.38893,50.80873,66.90706,71.29475,42.610126,56.64314,51.56049,60.98602,67.27956,77.83359,53.50196,64.64706,60.627907,65.15911,40.937157,48.23889,52.396618,59.435658,45.310963,50.918827,41.58393,52.438843,44.29754,54.277763,42.197327,64.94101
145,2005,9,CA-Gro,48.2167,-82.1556,MF,FLUXNET,0.943056,164.5884,-10.30371,156.6591,13.904,12.055,5.032,22.318,3.478,155,110,65,2.95,9.784064,74.62497,14.563757,0.6384833,134.97284,124.277725,147.81929,138.30167,136.5507,123.77529,119.77017,118.83189,140.06332,132.4526,135.1705,137.08409,150.36714,141.92322,143.46605,145.5045,142.99092,131.87384,140.081,137.2423,128.50697,126.23143,137.16986,133.29478,152.7398,137.73523,135.83624,131.04063,142.19614,138.98558,143.41693,145.84277,129.56616,133.03537,148.7893,139.86446,150.29256,139.4669,139.2314,137.88919
145,2005,11,CA-Gro,48.2167,-82.1556,MF,FLUXNET,0.954861,6.77418,26.70813,33.2409,-3.576,1.192,0.621,48.045,4.789,155,110,65,0.7,8.634147,55.8672,29.64149,0.68291664,51.0924,59.87415,35.239204,49.448025,41.255222,45.541813,38.078064,38.036613,40.581463,39.587246,48.18507,49.245266,42.106083,49.408016,37.635284,44.60967,54.697506,62.149426,46.158047,55.648026,47.320206,51.122215,64.38462,63.815697,48.230766,55.949528,51.010277,48.48988,43.478077,39.603264,48.125576,58.970486,37.91598,42.5683,44.567856,49.216515,37.068012,36.77629,41.386616,50.289898
145,2006,9,CA-Gro,48.2167,-82.1556,MF,FLUXNET,0.951389,129.8025,-0.060519,137.8776,10.744,9.782,3.705,26.487,3.107,155,110,65,2.2,7.90721,74.866714,15.868776,0.6384833,121.53389,120.839584,117.09566,117.26142,114.96364,116.82783,113.67672,115.6362,118.964066,118.25225,121.02369,113.3958,113.057495,114.66892,108.146164,108.5426,111.48896,117.76321,122.29525,117.92974,118.22184,116.89364,114.60977,115.32186,124.65234,123.52296,113.089,118.62287,110.68128,113.61198,115.40866,116.448654,116.16904,109.97921,118.34505,114.783516,117.48545,126.40531,119.24964,120.535194
145,2006,10,CA-Gro,48.2167,-82.1556,MF,FLUXNET,0.993952,49.04448,24.978839,74.11697,3.549,4.656,2.185,42.901,2.785,155,110,65,0.4,6.2108793,58.63706,30.592813,0.7363834,65.93137,67.53642,63.427574,67.66203,63.169876,61.26143,65.40962,67.73571,62.52953,67.18584,64.252914,59.17583,64.75746,65.29528,60.431774,54.88665,74.66154,75.30597,65.02112,66.348854,68.11544,67.41823,76.683846,77.573944,69.58123,70.000084,72.47397,69.610756,61.49178,65.19012,65.8552,69.03146,58.54006,62.490242,63.653595,61.888798,59.99508,67.6147,62.527008,64.53733
145,2006,11,CA-Gro,48.2167,-82.1556,MF,FLUXNET,0.997917,5.69754,27.10977,32.5131,-1.016,0.822,1.049,46.713,1.646,155,110,65,0.6,8.314737,47.3407,35.769848,0.68291664,53.719353,61.40889,27.674053,44.015812,39.091633,40.810932,34.48978,38.07505,34.9477,44.701973,38.32531,36.680656,36.542336,37.737923,34.324055,43.654484,51.036427,61.247375,40.05021,47.576687,45.326515,50.74968,61.143013,65.22826,38.27738,48.034218,47.661316,47.37547,38.150593,41.347622,42.285328,42.869225,33.36238,43.988167,32.800575,37.429398,31.804287,39.04092,38.504803,46.900955
145,2006,12,CA-Gro,48.2167,-82.1556,MF,FLUXNET,0.860215,-3.31297,20.058395,16.010725,-5.886,-0.553,0.598,48.553,2.064,155,110,65,0.85,12.96386,41.394554,34.776688,0.6770667,50.6636,55.524017,25.628363,38.4485,41.48155,46.49475,28.137888,25.63762,28.130499,39.270092,32.081154,30.938705,26.170582,25.442366,31.075615,39.466183,56.208893,62.86483,39.790134,51.81818,41.93156,47.63891,61.75483,62.82697,37.648327,49.75585,44.82024,44.82968,35.750805,29.349922,37.277035,38.477882,26.836094,29.120707,29.436964,30.358156,24.309805,28.7359,40.688282,60.43099
145,2007,8,CA-Gro,48.2167,-82.1556,MF,FLUXNET,0.97043,242.88686,-37.8014,207.23779,16.472,14.123,6.241,28.267,1.705,155,110,65,4.1,11.907275,80.0528,7.654756,0.5540167,194.03253,194.10931,199.93193,206.91263,209.0032,214.976,198.19347,197.30429,202.59863,219.82141,184.86139,190.07443,185.97775,213.81593,203.93582,199.6147,204.22093,194.85988,189.5271,195.65222,204.41432,209.7921,163.81592,175.77504,200.83012,204.3976,196.70361,211.21114,194.59987,207.24702,210.90251,204.77254,203.06248,219.74945,197.02449,211.99115,207.12424,206.3829,202.52205,196.08397
