"siteID","year","month","site","lat","lon","type","source","NEE_qc","GPP","NEE","RECO","Air_temperature","Soil_temperature","VPD","SWC","Precipation","SOC_0","SOC_10","SOC_30","LAI","BS","PV","NPV","CI"
253,2001,1,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.980511,20.220649,21.37605,40.6875,1.052,2.803,0.566,29.016,4.474,70,65,20,0.75,5.08563,108.53938,10.032668,0.62011665
253,2001,2,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.96131,40.16908,4.115496,42.54068,2.015,3.257,0.985,28.987,3.664,70,65,20,0.35,7.5150676,69.63379,18.300943,0.6013167
253,2001,5,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.876344,267.84,-115.60551,152.61889,13.256,10.776,6.836,27.674,0.574,70,65,20,2.45,13.182334,73.76404,11.292664,0.5204166
253,2001,6,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.927778,256.9521,-125.9835,130.014,12.671,11.108,4.281,26.426,3.02,70,65,20,2.3,15.1985655,77.87742,5.9157114,0.5077167
253,2001,7,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.957661,317.8151,-120.61976,196.49474,16.148,13.898,4.803,24.651,2.926,70,65,20,5.3,12.991794,80.524284,5.7814407,0.5068667
253,2001,8,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.947581,241.68592,-113.19898,128.63357,16.473,14.974,5.135,23.597,1.742,70,65,20,2.85,10.874711,81.02714,7.250886,0.52141666
253,2001,9,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.994444,135.0273,-35.8128,98.2017,9.857,10.85,1.027,27.473,4.858,70,65,20,1.85,9.863416,78.752754,9.5369005,0.5392167
253,2001,10,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.97379,105.06551,-11.569448,91.29624,12.155,11.775,2.025,28.209,2.248,70,65,20,2.1,7.325967,69.36316,20.743687,0.56270003
253,2001,11,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.989583,47.6991,4.44033,52.3698,3.172,5.993,0.607,29.053,4.325,70,65,20,0.75,7.238086,75.982185,13.035995,0.5757
253,2001,12,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.967742,23.130712,19.293191,42.62469,-0.136,3.178,0.651,28.946,1.965,70,65,20,1.35,5.969908,86.86057,10.625069,0.59978336
253,2002,2,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.94122,37.26604,2.4401832,39.48448,4.151,4.4,1.292,29.681,7.161,70,65,20,0.9,7.0786085,65.34444,23.243626,0.6013167
253,2002,3,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.981183,102.63759,-43.21555,59.83155,4.982,4.761,2.576,29.125,2.774,70,65,20,1.35,7.9479694,61.89118,26.992714,0.5743834
253,2002,4,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.945139,153.3855,-72.4062,79.5612,6.969,6.371,4.043,28.698,2.257,70,65,20,1.7,8.666104,62.941006,25.885847,0.5359333
253,2002,5,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.977151,228.03972,-103.94672,123.66241,10.987,9.575,3.616,28.634,1.606,70,65,20,2.25,11.420125,73.186775,13.995324,0.5204166
253,2002,6,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.86875,308.706,-133.8048,178.3986,14.722,12.502,4.764,25.409,0.907,70,65,20,4.35,13.8665495,80.95614,4.659444,0.5077167
253,2002,7,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.922715,280.72019,-117.24541,166.71707,14.98,13.114,4.023,24.318,2.444,70,65,20,4.7,12.467592,80.61786,6.1531973,0.5068667
253,2002,8,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.863575,257.78918,-101.40069,162.5144,15.707,14.701,3.285,24.972,4.044,70,65,20,3.9,8.748704,78.51753,11.395682,0.52141666
253,2002,9,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.946528,218.0628,-116.5614,102.5208,11.14,11.935,3.607,23.646,1.17,70,65,20,2.55,7.983641,79.484924,10.875214,0.5392167
253,2002,10,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.973118,92.5474,-4.246752,87.49998,7.801,8.941,1.616,26.088,3.329,70,65,20,1.6,8.9989605,73.63065,14.919805,0.56270003
253,2002,11,"BE-Vie",50.3049,5.9981,"MF","FLUXNET",0.996528,38.8059,20.40135,58.395,6.048,7.529,0.532,29.132,4.897,70,65,20,0.25,9.108592,67.20877,20.093237,0.5757
